"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"MPHASIS","EQ","13-Apr-2022","       3057.30","       3075.00","       3088.00","       3037.35","       3055.00","       3050.80","       3060.58","     224310","           686518629.65","      22604"
"MPHASIS","EQ","18-Apr-2022","       3050.80","       2975.00","       3005.55","       2824.20","       2900.95","       2879.90","       2871.46","    1223666","          3513702056.80","     121414"
"MPHASIS","EQ","19-Apr-2022","       2879.90","       2916.90","       2975.00","       2827.50","       2830.00","       2857.05","       2923.85","     667020","          1950266088.30","      51100"
"MPHASIS","EQ","20-Apr-2022","       2857.05","       2875.00","       2959.15","       2828.00","       2891.00","       2886.05","       2902.03","     535240","          1553284030.60","      39797"
"MPHASIS","EQ","21-Apr-2022","       2886.05","       2929.00","       2929.00","       2861.10","       2914.00","       2900.75","       2894.88","     438423","          1269180915.60","      27477"
"MPHASIS","EQ","22-Apr-2022","       2900.75","       2890.00","       2940.00","       2866.00","       2899.00","       2895.85","       2896.73","     356851","          1033701397.20","      39923"
"MPHASIS","EQ","25-Apr-2022","       2895.85","       2880.00","       2885.00","       2784.05","       2804.95","       2794.85","       2819.10","     442407","          1247188476.00","      44124"
"MPHASIS","EQ","26-Apr-2022","       2794.85","       2846.45","       2846.45","       2746.70","       2774.00","       2767.50","       2777.93","     448578","          1246119163.90","      46930"
"MPHASIS","EQ","27-Apr-2022","       2767.50","       2739.20","       2822.10","       2698.05","       2822.10","       2797.70","       2740.46","     463052","          1268976373.30","      39468"
"MPHASIS","EQ","28-Apr-2022","       2797.70","       2808.00","       2837.70","       2746.05","       2796.00","       2798.05","       2781.88","     602016","          1674738394.45","      48991"
"MPHASIS","EQ","29-Apr-2022","       2798.05","       2860.00","       2873.00","       2790.00","       2835.00","       2843.20","       2840.52","     680768","          1933736363.20","      53735"
"MPHASIS","EQ","02-May-2022","       2843.20","       2799.00","       2823.00","       2730.05","       2747.00","       2740.10","       2766.11","     282493","           781407803.00","      29224"
"MPHASIS","EQ","04-May-2022","       2740.10","       2760.00","       2764.15","       2655.00","       2685.50","       2683.80","       2709.40","     372332","          1008797136.00","      32168"
"MPHASIS","EQ","05-May-2022","       2683.80","       2719.00","       2723.95","       2670.55","       2694.10","       2693.15","       2699.66","     226449","           611335852.45","      21168"
"MPHASIS","EQ","06-May-2022","       2693.15","       2626.00","       2713.00","       2560.05","       2686.95","       2694.05","       2650.33","     649080","          1720274711.30","      57183"
"MPHASIS","EQ","09-May-2022","       2694.05","       2670.00","       2710.30","       2616.75","       2649.80","       2641.55","       2678.40","     436963","          1170361965.00","      42072"
"MPHASIS","EQ","10-May-2022","       2641.55","       2640.00","       2679.00","       2610.80","       2639.00","       2650.50","       2652.75","     301338","           799373267.50","      29184"
"MPHASIS","EQ","11-May-2022","       2650.50","       2664.50","       2671.25","       2502.00","       2635.00","       2627.45","       2593.82","     433239","          1123743740.95","      32636"
"MPHASIS","EQ","12-May-2022","       2627.45","       2580.50","       2622.20","       2505.55","       2515.00","       2512.65","       2552.23","     314731","           803264444.00","      27975"
"MPHASIS","EQ","13-May-2022","       2512.65","       2555.00","       2579.90","       2430.00","       2448.00","       2443.70","       2496.34","     417695","          1042709097.60","      35198"
"MPHASIS","EQ","16-May-2022","       2443.70","       2450.50","       2495.95","       2410.05","       2485.35","       2477.90","       2452.87","     431644","          1058766673.85","      33503"
"MPHASIS","EQ","17-May-2022","       2477.90","       2488.00","       2585.00","       2477.00","       2585.00","       2574.70","       2538.96","     361504","           917844844.65","      30217"
"MPHASIS","EQ","18-May-2022","       2574.70","       2600.00","       2697.85","       2593.30","       2635.95","       2643.15","       2647.30","     669942","          1773534549.25","      47174"
"MPHASIS","EQ","19-May-2022","       2643.15","       2550.00","       2600.80","       2445.70","       2453.40","       2457.65","       2477.93","     672976","          1667586804.70","      49833"
"MPHASIS","EQ","20-May-2022","       2457.65","       2505.00","       2519.85","       2450.30","       2459.10","       2459.05","       2484.34","     263903","           655623594.20","      20975"
"MPHASIS","EQ","23-May-2022","       2459.05","       2469.00","       2536.95","       2452.50","       2520.00","       2520.10","       2509.06","     295765","           742091109.55","      22699"
"MPHASIS","EQ","24-May-2022","       2520.10","       2525.00","       2541.25","       2470.10","       2477.10","       2488.65","       2502.03","     412184","          1031296780.25","      31555"
