"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"LTTS","EQ","14-Oct-2021","       4692.75","       4801.00","       4979.95","       4722.85","       4831.00","       4817.05","       4857.66","     648320","          3149316363.65","      57193"
"LTTS","EQ","18-Oct-2021","       4817.05","       4900.00","       4990.50","       4800.00","       4883.15","       4851.65","       4892.19","     316877","          1550223366.15","      32407"
"LTTS","EQ","19-Oct-2021","       4851.65","       5045.00","       5548.70","       4992.50","       5215.00","       5131.50","       5255.77","    1853899","          9743664951.00","     154268"
"LTTS","EQ","20-Oct-2021","       5131.50","       5374.00","       5374.00","       4623.25","       4960.00","       4953.30","       4984.32","    1934946","          9644399365.45","     168238"
"LTTS","EQ","21-Oct-2021","       4953.30","       4998.90","       5052.00","       4575.00","       4745.00","       4726.20","       4727.36","     831845","          3932431364.40","      76951"
"LTTS","EQ","22-Oct-2021","       4726.20","       4751.20","       4860.00","       4550.00","       4575.00","       4577.95","       4681.96","     487137","          2280753810.60","      49320"
"LTTS","EQ","25-Oct-2021","       4577.95","       4613.00","       4613.00","       4335.00","       4533.95","       4523.05","       4434.00","     403898","          1790885169.30","      44712"
"LTTS","EQ","26-Oct-2021","       4523.05","       4535.80","       4715.00","       4487.20","       4588.00","       4564.85","       4595.18","     428624","          1969603640.05","      42997"
"LTTS","EQ","27-Oct-2021","       4564.85","       4588.90","       4727.85","       4570.05","       4679.00","       4695.00","       4637.81","     263228","          1220801659.50","      23165"
"LTTS","EQ","28-Oct-2021","       4695.00","       4718.40","       4757.00","       4625.05","       4645.00","       4661.90","       4696.61","     354147","          1663291301.15","      26925"
"LTTS","EQ","29-Oct-2021","       4661.90","       4628.00","       4747.85","       4540.00","       4728.00","       4725.00","       4696.43","     275124","          1292101099.75","      22628"
"LTTS","EQ","01-Nov-2021","       4725.00","       4730.00","       4928.00","       4726.05","       4911.00","       4903.10","       4845.78","     322563","          1563067826.95","      28364"
"LTTS","EQ","02-Nov-2021","       4903.10","       4906.70","       4973.20","       4853.40","       4902.00","       4911.05","       4911.64","     232721","          1143041149.70","      22401"
"LTTS","EQ","03-Nov-2021","       4911.05","       4926.80","       4994.00","       4870.00","       4984.95","       4976.15","       4932.72","     205386","          1013110621.50","      24840"
"LTTS","EQ","04-Nov-2021","       4976.15","       4992.00","       5035.45","       4992.00","       5010.00","       5012.20","       5012.13","      50152","           251368453.35","       5592"
"LTTS","EQ","08-Nov-2021","       5012.20","       5029.00","       5139.00","       4982.15","       5088.00","       5078.40","       5083.38","     252376","          1282923207.65","      26363"
"LTTS","EQ","09-Nov-2021","       5078.40","       5100.00","       5149.00","       5066.00","       5080.00","       5093.65","       5107.73","     158462","           809381672.40","      19136"
"LTTS","EQ","10-Nov-2021","       5093.65","       5075.00","       5138.40","       5050.05","       5105.00","       5092.95","       5098.37","     131704","           671476204.30","      12947"
"LTTS","EQ","11-Nov-2021","       5092.95","       5105.60","       5221.00","       5014.00","       5210.05","       5170.75","       5109.46","     175035","           894334750.95","      16392"
"LTTS","EQ","12-Nov-2021","       5170.75","       5220.00","       5317.70","       5152.00","       5274.00","       5288.95","       5241.32","     311067","          1630401056.90","      27609"
"LTTS","EQ","15-Nov-2021","       5288.95","       5275.00","       5342.50","       5240.00","       5310.00","       5325.30","       5300.28","     203618","          1079231756.35","      20969"
"LTTS","EQ","16-Nov-2021","       5325.30","       5328.00","       5428.70","       5311.00","       5345.00","       5367.00","       5382.45","     292581","          1574802016.95","      31439"
"LTTS","EQ","17-Nov-2021","       5367.00","       5360.00","       5744.30","       5352.00","       5664.00","       5675.50","       5613.15","     706241","          3964234501.60","      66269"
"LTTS","EQ","18-Nov-2021","       5675.50","       5725.00","       5820.80","       5480.00","       5604.70","       5617.60","       5651.78","     644212","          3640942241.90","      59997"
"LTTS","EQ","22-Nov-2021","       5617.60","       5606.00","       5606.00","       5281.00","       5347.30","       5348.45","       5390.60","     367769","          1982494492.05","      44957"
"LTTS","EQ","23-Nov-2021","       5348.45","       5308.00","       5437.00","       5112.50","       5415.00","       5377.45","       5328.85","     327770","          1746635593.30","      38480"
"LTTS","EQ","24-Nov-2021","       5377.45","       5443.20","       5488.80","       5154.95","       5232.75","       5293.75","       5345.24","     194379","          1039003264.10","      24553"
"LTTS","EQ","25-Nov-2021","       5293.75","       5210.10","       5389.00","       5182.00","       5355.00","       5344.75","       5297.95","     230723","          1222359360.50","      25839"
"LTTS","EQ","26-Nov-2021","       5344.75","       5315.00","       5325.00","       5201.10","       5240.00","       5281.10","       5276.73","     296686","          1565532028.70","      24087"
"LTTS","EQ","29-Nov-2021","       5281.10","       5205.55","       5270.00","       5085.85","       5199.95","       5201.25","       5183.88","     372867","          1932896827.50","      42904"
"LTTS","EQ","30-Nov-2021","       5201.25","       5240.00","       5451.00","       5200.55","       5279.00","       5279.40","       5307.83","     435424","          2311156802.50","      56661"
"LTTS","EQ","01-Dec-2021","       5279.40","       5330.00","       5370.00","       5282.00","       5345.00","       5353.65","       5334.78","     198481","          1058853115.05","      22924"
"LTTS","EQ","02-Dec-2021","       5353.65","       5345.00","       5532.00","       5308.40","       5532.00","       5518.60","       5445.08","     268659","          1462869450.95","      37815"
"LTTS","EQ","03-Dec-2021","       5518.60","       5544.00","       5565.85","       5395.00","       5427.00","       5415.60","       5479.97","     174503","           956270509.65","      20899"
"LTTS","EQ","06-Dec-2021","       5415.60","       5429.00","       5436.00","       5225.00","       5264.10","       5247.95","       5294.99","     180015","           953177187.00","      19722"
"LTTS","EQ","07-Dec-2021","       5247.95","       5300.00","       5330.00","       5126.55","       5265.05","       5262.55","       5227.25","     213119","          1114025949.10","      31598"
"LTTS","EQ","08-Dec-2021","       5262.55","       5325.00","       5464.45","       5314.60","       5394.90","       5390.85","       5395.39","     241045","          1300532872.45","      26282"
"LTTS","EQ","09-Dec-2021","       5390.85","       5429.00","       5429.00","       5310.00","       5385.95","       5384.60","       5344.73","     342004","          1827920132.90","      24591"
"LTTS","EQ","10-Dec-2021","       5384.60","       5380.00","       5409.80","       5236.95","       5353.00","       5365.45","       5336.39","     151016","           805879768.80","      17889"
"LTTS","EQ","13-Dec-2021","       5365.45","       5388.00","       5612.00","       5353.00","       5502.85","       5476.75","       5525.11","     443586","          2450859714.80","      46328"
"LTTS","EQ","14-Dec-2021","       5476.75","       5476.00","       5537.85","       5383.85","       5450.00","       5438.30","       5474.31","     219735","          1202897351.60","      26640"
