"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"INFY","EQ","02-Jul-2021","       1560.40","       1558.95","       1569.45","       1542.60","       1566.20","       1567.80","       1555.25","    5166064","          8034520019.85","     136155"
"INFY","EQ","05-Jul-2021","       1567.80","       1569.15","       1585.00","       1561.05","       1583.65","       1578.95","       1572.73","    4058338","          6382678903.05","     123094"
"INFY","EQ","06-Jul-2021","       1578.95","       1573.70","       1586.75","       1557.10","       1561.00","       1562.20","       1575.11","    4089574","          6441517704.60","     120142"
"INFY","EQ","07-Jul-2021","       1562.20","       1566.05","       1570.55","       1544.65","       1562.50","       1564.60","       1560.32","    4797120","          7485054451.90","     143812"
"INFY","EQ","08-Jul-2021","       1564.60","       1568.00","       1576.00","       1549.00","       1560.40","       1560.75","       1559.79","    3326813","          5189118227.50","     158022"
"INFY","EQ","09-Jul-2021","       1560.75","       1556.00","       1569.90","       1551.00","       1564.90","       1562.90","       1562.12","    3436594","          5368362102.90","     125788"
"INFY","EQ","12-Jul-2021","       1562.90","       1570.55","       1578.00","       1533.75","       1547.00","       1547.85","       1558.59","    4588982","          7152341636.50","     145234"
"INFY","EQ","13-Jul-2021","       1547.85","       1556.40","       1556.40","       1536.30","       1545.50","       1544.95","       1542.74","    4456160","          6874707703.35","     177123"
"INFY","EQ","14-Jul-2021","       1544.95","       1554.00","       1582.80","       1538.10","       1577.40","       1576.90","       1565.34","    5657716","          8856261426.95","     169742"
"INFY","EQ","15-Jul-2021","       1576.90","       1557.90","       1596.85","       1556.00","       1579.85","       1580.80","       1581.74","   10021355","         15851201207.15","     248472"
"INFY","EQ","16-Jul-2021","       1580.80","       1573.75","       1574.65","       1549.60","       1556.75","       1555.45","       1560.17","    6265593","          9775371403.80","     191620"
"INFY","EQ","19-Jul-2021","       1555.45","       1544.70","       1552.90","       1537.55","       1544.55","       1541.70","       1542.32","    5669162","          8743641778.75","     192818"
"INFY","EQ","20-Jul-2021","       1541.70","       1538.30","       1557.70","       1538.00","       1547.00","       1550.05","       1547.47","    5069939","          7845558519.00","     138422"
"INFY","EQ","22-Jul-2021","       1550.05","       1561.40","       1592.85","       1561.40","       1588.95","       1590.20","       1580.70","    7854575","         12415707697.05","     233651"
"INFY","EQ","23-Jul-2021","       1590.20","       1588.55","       1598.50","       1585.05","       1589.00","       1590.45","       1591.84","    4179719","          6653435201.45","     144421"
"INFY","EQ","26-Jul-2021","       1590.45","       1594.10","       1611.65","       1594.10","       1603.05","       1603.90","       1606.06","    4586710","          7366526110.60","     128901"
"INFY","EQ","27-Jul-2021","       1603.90","       1605.00","       1609.30","       1597.90","       1600.10","       1602.55","       1603.05","    5892859","          9446568393.85","     108822"
"INFY","EQ","28-Jul-2021","       1602.55","       1605.10","       1607.60","       1585.50","       1607.00","       1605.60","       1597.48","    4686788","          7487050950.55","     110822"
"INFY","EQ","29-Jul-2021","       1605.60","       1600.10","       1620.00","       1600.10","       1615.50","       1617.00","       1614.80","    4660873","          7526375521.85","     144550"
"INFY","EQ","30-Jul-2021","       1617.00","       1610.00","       1623.40","       1606.15","       1611.75","       1610.50","       1613.35","    6234257","         10058016360.45","     136907"
"INFY","EQ","02-Aug-2021","       1610.50","       1627.45","       1634.75","       1619.20","       1632.00","       1631.55","       1627.56","    5553389","          9038450771.15","     123236"
"INFY","EQ","03-Aug-2021","       1631.55","       1647.00","       1658.65","       1635.60","       1657.00","       1655.20","       1645.86","    5513668","          9074703956.65","     140415"
"INFY","EQ","04-Aug-2021","       1655.20","       1669.10","       1679.90","       1639.05","       1648.55","       1649.25","       1653.26","    6740391","         11143605330.60","     152430"
"INFY","EQ","05-Aug-2021","       1649.25","       1649.50","       1666.00","       1647.05","       1652.00","       1653.55","       1655.81","    5420536","          8975400927.00","     124049"
"INFY","EQ","06-Aug-2021","       1653.55","       1657.00","       1660.65","       1644.00","       1652.10","       1650.20","       1652.90","    3754855","          6206401477.15","     100454"
"INFY","EQ","09-Aug-2021","       1650.20","       1661.00","       1667.45","       1646.40","       1664.40","       1663.30","       1656.74","    5018477","          8314309677.50","     113096"
"INFY","EQ","10-Aug-2021","       1663.30","       1668.00","       1680.00","       1661.05","       1674.15","       1677.25","       1674.29","    6846517","         11463058438.00","     135096"
"INFY","EQ","11-Aug-2021","       1677.25","       1674.80","       1684.00","       1668.00","       1675.10","       1677.55","       1676.00","    4899639","          8211808501.95","     149326"
"INFY","EQ","12-Aug-2021","       1677.55","       1679.15","       1696.50","       1674.00","       1684.95","       1689.60","       1687.65","    5659579","          9551399367.55","     152218"
"INFY","EQ","13-Aug-2021","       1689.60","       1697.00","       1722.50","       1691.30","       1713.95","       1712.20","       1707.76","    5612790","          9585318721.70","     144604"
"INFY","EQ","16-Aug-2021","       1712.20","       1707.70","       1719.95","       1690.10","       1702.95","       1704.40","       1703.86","    4564109","          7776599067.95","     181480"
"INFY","EQ","17-Aug-2021","       1704.40","       1703.90","       1748.90","       1686.55","       1737.40","       1741.65","       1730.04","    9510390","         16453341374.00","     263393"
"INFY","EQ","18-Aug-2021","       1741.65","       1729.00","       1755.50","       1727.00","       1732.00","       1733.45","       1739.38","    6686090","         11629623310.35","     193759"
"INFY","EQ","20-Aug-2021","       1733.45","       1716.10","       1745.00","       1716.10","       1729.50","       1732.95","       1734.19","    6206972","         10764080448.55","     188065"
"INFY","EQ","23-Aug-2021","       1732.95","       1735.75","       1753.15","       1732.00","       1739.60","       1738.75","       1741.65","    6189051","         10779186291.55","     170252"
"INFY","EQ","24-Aug-2021","       1738.75","       1750.00","       1757.00","       1712.70","       1721.50","       1720.85","       1729.85","    7602939","         13151981489.80","     242564"
"INFY","EQ","25-Aug-2021","       1720.85","       1718.00","       1746.90","       1718.00","       1737.65","       1735.55","       1732.13","    6153253","         10658228275.25","     140494"
"INFY","EQ","26-Aug-2021","       1735.55","       1734.00","       1746.00","       1720.00","       1723.40","       1727.70","       1734.31","    5302248","          9195716831.35","     114055"
"INFY","EQ","27-Aug-2021","       1727.70","       1725.00","       1727.70","       1705.20","       1707.50","       1708.80","       1713.26","    6698514","         11476309163.95","     179152"
"INFY","EQ","30-Aug-2021","       1708.80","       1703.05","       1718.65","       1690.40","       1699.85","       1698.05","       1700.86","    6559667","         11157103925.10","     295734"
"INFY","EQ","31-Aug-2021","       1698.05","       1700.15","       1715.00","       1685.85","       1713.00","       1706.45","       1700.72","   12255438","         20843024213.60","     219156"
"INFY","EQ","01-Sep-2021","       1706.45","       1709.50","       1709.50","       1673.15","       1677.05","       1677.75","       1684.25","    7801974","         13140486835.00","     244163"
"INFY","EQ","02-Sep-2021","       1677.75","       1677.35","       1694.30","       1662.65","       1686.05","       1689.10","       1675.34","    6830050","         11442649484.45","     258731"
"INFY","EQ","03-Sep-2021","       1689.10","       1696.05","       1705.95","       1684.40","       1700.50","       1700.65","       1698.12","    5339139","          9066475360.50","     210049"
"INFY","EQ","06-Sep-2021","       1700.65","       1705.15","       1732.00","       1699.35","       1731.20","       1730.40","       1715.41","    4876026","          8364392786.20","     183161"
"INFY","EQ","07-Sep-2021","       1730.40","       1730.00","       1734.90","       1704.00","       1708.00","       1706.65","       1713.51","    3520341","          6032143710.95","     149711"
"INFY","EQ","08-Sep-2021","       1706.65","       1700.85","       1700.85","       1682.95","       1696.45","       1693.25","       1693.03","    4584896","          7762344324.40","     153873"
"INFY","EQ","09-Sep-2021","       1693.25","       1685.90","       1694.90","       1682.15","       1687.95","       1691.60","       1689.02","    3331674","          5627248636.00","     137087"
"INFY","EQ","13-Sep-2021","       1691.60","       1683.00","       1701.50","       1675.20","       1690.85","       1691.90","       1689.36","    4662374","          7876437378.30","     187031"
"INFY","EQ","14-Sep-2021","       1691.90","       1695.95","       1695.95","       1678.60","       1686.50","       1686.15","       1688.38","    4945167","          8349299076.40","     207112"
"INFY","EQ","15-Sep-2021","       1686.15","       1693.25","       1715.10","       1690.20","       1710.20","       1711.45","       1705.03","    4062344","          6926434283.00","     187441"
"INFY","EQ","16-Sep-2021","       1711.45","       1715.20","       1719.25","       1691.45","       1702.05","       1702.25","       1701.12","    3246568","          5522817876.30","     159668"
"INFY","EQ","17-Sep-2021","       1702.25","       1697.00","       1718.00","       1684.45","       1692.00","       1691.30","       1696.56","    7454864","         12647632623.50","     123572"
"INFY","EQ","20-Sep-2021","       1691.30","       1685.00","       1707.70","       1677.95","       1687.40","       1687.85","       1695.88","    5660743","          9599964334.20","     136341"
"INFY","EQ","21-Sep-2021","       1687.85","       1700.00","       1726.75","       1684.65","       1717.70","       1718.45","       1707.50","    4672222","          7977838674.60","     138846"
"INFY","EQ","22-Sep-2021","       1718.45","       1717.00","       1738.90","       1713.05","       1715.65","       1716.90","       1727.00","    4553892","          7864586458.90","     162450"
"INFY","EQ","23-Sep-2021","       1716.90","       1732.00","       1745.00","       1721.10","       1742.10","       1742.55","       1733.04","    3826090","          6630769717.80","     151039"
"INFY","EQ","24-Sep-2021","       1742.55","       1758.00","       1788.00","       1752.45","       1763.80","       1763.85","       1772.20","    8280446","         14674577075.85","     231499"
"INFY","EQ","27-Sep-2021","       1763.85","       1768.75","       1769.00","       1718.10","       1723.00","       1721.15","       1732.17","    5045337","          8739379305.20","     227547"
"INFY","EQ","28-Sep-2021","       1721.15","       1710.00","       1710.00","       1675.00","       1686.30","       1687.10","       1687.94","    6557197","         11068146871.10","     321289"
"INFY","EQ","29-Sep-2021","       1687.10","       1659.25","       1701.40","       1655.00","       1688.55","       1692.25","       1683.09","    7792548","         13115587857.25","     252164"
"INFY","EQ","30-Sep-2021","       1692.25","       1703.00","       1703.00","       1670.10","       1679.50","       1675.20","       1682.12","    6914031","         11630225539.25","     155817"
"INFY","EQ","01-Oct-2021","       1675.20","       1665.10","       1678.95","       1661.25","       1665.60","       1665.15","       1670.32","    5733906","          9577431061.45","     166006"
"INFY","BL","04-Oct-2021","        738.95","       1665.15","       1665.15","       1665.15","       1665.15","       1665.15","       1665.15","    3229757","          5378029868.55","          1"
"INFY","EQ","04-Oct-2021","       1665.15","       1672.50","       1688.00","       1665.40","       1681.90","       1678.75","       1678.53","    2947154","          4946872978.25","     122901"
"INFY","EQ","05-Oct-2021","       1678.75","       1671.00","       1702.95","       1663.00","       1691.70","       1692.80","       1677.62","    4373310","          7336751142.35","     174119"
"INFY","EQ","06-Oct-2021","       1692.80","       1702.10","       1709.00","       1670.00","       1672.65","       1673.55","       1682.79","    4271698","          7188385186.55","     168805"
"INFY","EQ","07-Oct-2021","       1673.55","       1687.00","       1704.20","       1676.65","       1690.35","       1691.00","       1693.19","    5476108","          9272107761.25","     142352"
"INFY","EQ","08-Oct-2021","       1691.00","       1705.25","       1731.50","       1698.40","       1723.85","       1723.85","       1719.42","    4738376","          8147261439.50","     223183"
"INFY","EQ","11-Oct-2021","       1723.85","       1682.00","       1730.00","       1663.70","       1693.00","       1690.95","       1698.64","    8840633","         15017023820.95","     264208"
"INFY","EQ","12-Oct-2021","       1690.95","       1677.00","       1689.00","       1662.00","       1688.00","       1685.15","       1677.23","    7439300","         12477416052.15","     258781"
"INFY","EQ","13-Oct-2021","       1685.15","       1695.95","       1713.65","       1680.05","       1705.00","       1709.20","       1697.94","    7104171","         12062453914.35","     273495"
"INFY","EQ","14-Oct-2021","       1709.20","       1754.00","       1783.60","       1698.20","       1714.00","       1715.75","       1738.12","   19655776","         34164007327.25","     428428"
"INFY","EQ","18-Oct-2021","       1715.75","       1740.00","       1799.00","       1740.00","       1798.00","       1792.15","       1770.72","   13438109","         23795103034.90","     310783"
"INFY","EQ","19-Oct-2021","       1792.15","       1814.00","       1834.50","       1782.30","       1823.50","       1822.15","       1818.83","   10324260","         18778087117.05","     236442"
"INFY","EQ","20-Oct-2021","       1822.15","       1829.40","       1848.00","       1794.05","       1797.40","       1802.35","       1819.25","    5876115","         10690134351.80","     193075"
"INFY","EQ","21-Oct-2021","       1802.35","       1814.00","       1814.00","       1746.85","       1757.00","       1753.65","       1768.17","    8779629","         15523851574.25","     227646"
"INFY","EQ","22-Oct-2021","       1753.65","       1749.90","       1763.20","       1707.00","       1717.85","       1719.80","       1728.28","    7369809","         12737099864.85","     231471"
"INFY","EQ","25-Oct-2021","       1719.80","       1722.05","       1729.75","       1687.20","       1708.40","       1707.55","       1700.04","    5905209","         10039080678.05","     175289"
"INFY","EQ","26-Oct-2021","       1707.55","       1710.05","       1726.60","       1695.90","       1707.95","       1703.70","       1704.53","    5871709","         10008498840.25","     163478"
"INFY","EQ","27-Oct-2021","       1703.70","       1709.10","       1734.15","       1701.15","       1726.55","       1728.95","       1718.39","    5090259","          8747027004.70","     174841"
"INFY","EQ","28-Oct-2021","       1728.95","       1719.35","       1724.75","       1692.05","       1705.85","       1703.90","       1710.08","    5329972","          9114701909.05","     194339"
"INFY","EQ","29-Oct-2021","       1703.90","       1699.00","       1712.60","       1661.05","       1671.00","       1667.75","       1687.51","    5875091","          9914259072.90","     212408"
"INFY","EQ","01-Nov-2021","       1667.75","       1677.50","       1707.20","       1676.00","       1701.35","       1700.05","       1695.58","    3636806","          6166483835.70","     156714"
"INFY","EQ","02-Nov-2021","       1700.05","       1695.00","       1706.45","       1686.35","       1699.00","       1697.90","       1696.02","    3471772","          5888203296.25","     132426"
"INFY","EQ","03-Nov-2021","       1697.90","       1709.00","       1717.45","       1699.00","       1703.60","       1702.50","       1707.08","    3530713","          6027214982.00","     159185"
"INFY","EQ","04-Nov-2021","       1702.50","       1715.00","       1717.00","       1705.00","       1705.50","       1708.70","       1710.56","     483407","           826894810.30","      45697"
"INFY","EQ","08-Nov-2021","       1708.70","       1730.00","       1741.00","       1703.00","       1740.00","       1737.50","       1727.82","    5245903","          9063983393.50","     194006"
"INFY","EQ","09-Nov-2021","       1737.50","       1734.75","       1750.00","       1726.00","       1740.70","       1742.50","       1741.18","    4016134","          6992803829.65","     141964"
"INFY","EQ","10-Nov-2021","       1742.50","       1726.00","       1750.95","       1721.95","       1742.00","       1740.15","       1737.49","    4780368","          8305852157.15","     115801"
"INFY","EQ","11-Nov-2021","       1740.15","       1732.95","       1739.75","       1709.00","       1735.00","       1733.30","       1723.79","    4731349","          8155869538.30","     128994"
"INFY","EQ","12-Nov-2021","       1733.30","       1743.00","       1782.85","       1738.05","       1779.50","       1780.20","       1766.51","    5069009","          8954436975.40","     142273"
"INFY","EQ","15-Nov-2021","       1780.20","       1782.10","       1800.00","       1775.50","       1785.00","       1787.15","       1793.71","    4354074","          7809957008.85","     154854"
"INFY","EQ","16-Nov-2021","       1787.15","       1790.00","       1808.95","       1777.00","       1791.40","       1792.30","       1797.43","    6034233","         10846091248.70","     173120"
"INFY","EQ","17-Nov-2021","       1792.30","       1792.55","       1802.00","       1780.70","       1790.55","       1787.45","       1792.60","    4732492","          8483456713.50","     195585"
"INFY","EQ","18-Nov-2021","       1787.45","       1781.60","       1789.45","       1759.00","       1774.00","       1779.40","       1773.94","    4326924","          7675682400.00","     154647"
"INFY","EQ","22-Nov-2021","       1779.40","       1784.00","       1785.40","       1751.15","       1760.25","       1759.40","       1766.39","    6621839","         11696747300.55","     170729"
"INFY","EQ","23-Nov-2021","       1759.40","       1735.10","       1747.25","       1710.00","       1727.50","       1736.90","       1732.65","    8436160","         14616871616.00","     228363"
"INFY","EQ","24-Nov-2021","       1736.90","       1740.00","       1740.50","       1688.00","       1690.20","       1696.00","       1712.88","    7333061","         12560636398.70","     261744"
"INFY","EQ","25-Nov-2021","       1696.00","       1700.00","       1726.20","       1696.95","       1722.50","       1722.40","       1715.34","    4476260","          7678310603.80","     141756"
"INFY","EQ","26-Nov-2021","       1722.40","       1702.55","       1718.35","       1684.00","       1689.55","       1691.65","       1701.47","    4494181","          7646702666.25","     189716"
"INFY","EQ","29-Nov-2021","       1691.65","       1691.00","       1712.00","       1669.15","       1696.20","       1696.35","       1694.69","    3942776","          6681771091.15","     187081"
"INFY","EQ","30-Nov-2021","       1696.35","       1704.55","       1729.90","       1700.05","       1717.00","       1712.65","       1713.80","   14808963","         25379600677.05","     209403"
"INFY","EQ","01-Dec-2021","       1712.65","       1715.00","       1741.90","       1713.00","       1717.00","       1714.90","       1726.72","    5193264","          8967308949.60","     204083"
"INFY","EQ","02-Dec-2021","       1714.90","       1715.00","       1750.50","       1711.35","       1748.00","       1748.25","       1737.73","    5559574","          9661020145.95","     173258"
"INFY","EQ","03-Dec-2021","       1748.25","       1771.10","       1786.65","       1732.55","       1737.60","       1735.55","       1758.49","    6754012","         11876876753.60","     172077"
"INFY","EQ","06-Dec-2021","       1735.55","       1730.00","       1733.95","       1691.50","       1694.95","       1695.30","       1705.47","    3991449","          6807306903.90","     170662"
"INFY","EQ","07-Dec-2021","       1695.30","       1701.10","       1724.90","       1694.00","       1711.45","       1711.65","       1711.29","    4202122","          7191049985.50","     113379"
"INFY","EQ","08-Dec-2021","       1711.65","       1733.00","       1759.80","       1732.60","       1752.40","       1753.35","       1749.49","    3029169","          5299514521.95","     101838"
"INFY","EQ","09-Dec-2021","       1753.35","       1759.00","       1769.40","       1742.00","       1758.00","       1763.45","       1757.23","    2082171","          3658856607.40","      90007"
"INFY","EQ","10-Dec-2021","       1763.45","       1760.00","       1763.75","       1746.00","       1757.05","       1759.25","       1754.36","    1823469","          3199026984.60","     114797"
"INFY","EQ","13-Dec-2021","       1759.25","       1767.05","       1771.35","       1738.80","       1747.00","       1744.65","       1751.26","    4040584","          7076097488.25","     138705"
"INFY","EQ","14-Dec-2021","       1744.65","       1730.90","       1763.00","       1710.35","       1743.75","       1752.15","       1746.72","    4768144","          8328622415.40","     178424"
"INFY","EQ","15-Dec-2021","       1752.15","       1745.00","       1747.95","       1721.20","       1734.90","       1734.20","       1732.61","    3053149","          5289916760.45","     123458"
"INFY","EQ","16-Dec-2021","       1734.20","       1762.65","       1777.60","       1758.00","       1777.00","       1771.60","       1768.37","    4481031","          7924136141.65","     161944"
"INFY","EQ","17-Dec-2021","       1771.60","       1820.00","       1842.00","       1806.75","       1823.00","       1820.85","       1822.81","   18887243","         34427916211.10","     398575"
"INFY","EQ","20-Dec-2021","       1820.85","       1801.70","       1829.65","       1787.30","       1800.70","       1798.90","       1805.20","    5773891","         10423053263.25","     220523"
"INFY","EQ","21-Dec-2021","       1798.90","       1801.00","       1838.00","       1801.00","       1814.70","       1811.60","       1821.91","    5353584","          9753723500.15","     204777"
"INFY","EQ","22-Dec-2021","       1811.60","       1825.00","       1829.15","       1812.35","       1824.00","       1824.70","       1820.18","    4156428","          7565456224.40","     121978"
"INFY","EQ","23-Dec-2021","       1824.70","       1831.25","       1861.60","       1827.00","       1856.15","       1857.60","       1849.59","    4112933","          7607253609.15","     160898"
"INFY","EQ","24-Dec-2021","       1857.60","       1872.95","       1875.75","       1854.00","       1863.40","       1863.50","       1864.33","    3780347","          7047796921.30","     119651"
"INFY","EQ","27-Dec-2021","       1863.50","       1860.00","       1874.50","       1845.05","       1869.40","       1866.15","       1863.95","    2647733","          4935229849.60","     141608"
"INFY","EQ","28-Dec-2021","       1866.15","       1880.70","       1895.90","       1878.40","       1885.20","       1888.00","       1887.13","    3340933","          6304763251.35","     147835"
"INFY","EQ","29-Dec-2021","       1888.00","       1883.50","       1893.80","       1876.40","       1883.25","       1885.55","       1885.99","    3236635","          6104257383.90","      94918"
"INFY","EQ","30-Dec-2021","       1885.55","       1884.50","       1909.80","       1874.35","       1897.00","       1892.85","       1895.39","    4584738","          8689853629.65","     127547"
"INFY","EQ","31-Dec-2021","       1892.85","       1890.00","       1898.35","       1871.65","       1893.00","       1887.75","       1887.20","    4619420","          8717788085.60","     132766"
"INFY","EQ","03-Jan-2022","       1887.75","       1887.75","       1914.05","       1887.75","       1899.00","       1898.45","       1904.82","    3329616","          6342326137.50","     128107"
"INFY","EQ","04-Jan-2022","       1898.45","       1898.45","       1906.65","       1878.00","       1901.00","       1899.15","       1888.87","    3921999","          7408140297.05","     120603"
"INFY","EQ","05-Jan-2022","       1899.15","       1900.00","       1902.90","       1840.00","       1848.00","       1844.65","       1857.54","    6995719","         12994844600.20","     289755"
"INFY","EQ","06-Jan-2022","       1844.65","       1828.00","       1828.00","       1800.00","       1820.50","       1817.80","       1812.08","    6449205","         11686479371.10","     232721"
"INFY","EQ","07-Jan-2022","       1817.80","       1815.45","       1836.00","       1806.80","       1816.00","       1814.30","       1818.56","    4834389","          8791606623.05","     148117"
"INFY","EQ","10-Jan-2022","       1814.30","       1815.00","       1869.90","       1813.00","       1852.10","       1850.75","       1852.30","    7857560","         14554564594.35","     227924"
"INFY","EQ","11-Jan-2022","       1850.75","       1855.00","       1870.00","       1850.15","       1860.00","       1855.60","       1860.06","    5142287","          9564958557.25","     189308"
"INFY","EQ","12-Jan-2022","       1855.60","       1868.90","       1889.00","       1860.00","       1875.80","       1877.45","       1874.25","    5362535","         10050718588.00","     195948"
"INFY","EQ","13-Jan-2022","       1877.45","       1905.00","       1912.50","       1866.35","       1895.30","       1896.80","       1894.19","   14277630","         27044612998.40","     390078"
"INFY","EQ","14-Jan-2022","       1896.80","       1882.00","       1933.00","       1881.00","       1925.00","       1929.35","       1912.85","    7688506","         14706988627.30","     225842"
"INFY","EQ","17-Jan-2022","       1929.35","       1938.55","       1953.90","       1930.50","       1938.60","       1939.50","       1941.46","    5262464","         10216874399.25","     177946"
"INFY","EQ","18-Jan-2022","       1939.50","       1922.10","       1945.00","       1911.45","       1918.00","       1920.75","       1924.08","    3690315","          7100450832.40","     209492"
"INFY","EQ","19-Jan-2022","       1920.75","       1916.00","       1916.00","       1862.85","       1865.00","       1867.05","       1880.01","    5747770","         10805850965.55","     177957"
"INFY","EQ","20-Jan-2022","       1867.05","       1844.00","       1848.00","       1815.50","       1825.20","       1823.70","       1827.81","    5533463","         10114140157.35","     267078"
"INFY","EQ","21-Jan-2022","       1823.70","       1795.00","       1808.00","       1776.00","       1788.00","       1785.70","       1789.19","    8252758","         14765723986.90","     363701"
"INFY","EQ","24-Jan-2022","       1785.70","       1765.00","       1768.65","       1728.00","       1734.00","       1736.80","       1744.48","    7116712","         12414981412.50","     261123"
"INFY","EQ","25-Jan-2022","       1736.80","       1726.60","       1740.00","       1700.50","       1721.95","       1722.15","       1719.33","    9137653","         15710645707.40","     370958"
"INFY","EQ","27-Jan-2022","       1722.15","       1702.00","       1709.70","       1665.00","       1686.95","       1678.60","       1681.31","   11231734","         18884048987.00","     495160"
"INFY","EQ","28-Jan-2022","       1678.60","       1681.00","       1727.55","       1679.50","       1685.80","       1686.20","       1701.31","   10998502","         18711813888.65","     336935"
"INFY","EQ","31-Jan-2022","       1686.20","       1718.00","       1749.50","       1715.35","       1737.85","       1736.20","       1736.84","    8788872","         15264864508.80","     313682"
"INFY","EQ","01-Feb-2022","       1736.20","       1766.10","       1780.00","       1734.70","       1773.00","       1772.05","       1766.97","    5119935","          9046788138.40","     186159"
"INFY","EQ","02-Feb-2022","       1772.05","       1789.00","       1792.80","       1772.00","       1787.65","       1787.10","       1785.72","    4253717","          7595951820.00","     146941"
