"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"TCS","EQ","22-Oct-2021","       3532.50","       3560.00","       3561.60","       3485.00","       3501.85","       3498.85","       3511.44","    2691670","          9451650099.45","     163976"
"TCS","EQ","25-Oct-2021","       3498.85","       3503.00","       3514.55","       3450.00","       3491.00","       3492.95","       3477.23","    2595594","          9025471433.60","     139684"
"TCS","EQ","26-Oct-2021","       3492.95","       3494.50","       3529.00","       3475.00","       3485.90","       3482.60","       3494.69","    3878763","         13555085104.10","     155172"
"TCS","EQ","27-Oct-2021","       3482.60","       3483.00","       3511.25","       3483.00","       3488.45","       3489.75","       3495.53","    2510813","          8776620129.00","     122328"
"TCS","EQ","28-Oct-2021","       3489.75","       3518.00","       3518.00","       3415.00","       3423.00","       3421.65","       3450.19","    2424942","          8366511722.10","     187690"
"TCS","EQ","29-Oct-2021","       3421.65","       3400.05","       3461.00","       3385.95","       3404.00","       3397.75","       3424.21","    3960501","         13561601567.60","     241935"
"TCS","EQ","01-Nov-2021","       3397.75","       3437.95","       3487.00","       3412.95","       3482.35","       3476.40","       3445.74","    2020718","          6962871688.90","     154841"
"TCS","EQ","02-Nov-2021","       3476.40","       3494.00","       3513.60","       3469.75","       3484.00","       3484.20","       3490.81","    3087414","         10777567152.90","     134659"
"TCS","EQ","03-Nov-2021","       3484.20","       3504.20","       3519.90","       3466.05","       3488.00","       3492.25","       3492.58","    1537639","          5370327266.85","      98779"
"TCS","EQ","04-Nov-2021","       3492.25","       3512.95","       3513.25","       3505.00","       3508.65","       3508.65","       3509.12","     328991","          1154468248.30","      42244"
"TCS","EQ","08-Nov-2021","       3508.65","       3548.00","       3548.00","       3481.20","       3506.00","       3502.75","       3503.30","    2526082","          8849622221.80","     144893"
"TCS","EQ","09-Nov-2021","       3502.75","       3508.00","       3535.00","       3496.00","       3503.00","       3505.70","       3508.51","    1782692","          6254594395.95","      90441"
"TCS","EQ","10-Nov-2021","       3505.70","       3498.00","       3519.70","       3480.20","       3484.95","       3484.30","       3494.09","    1516489","          5298754955.55","     115924"
"TCS","EQ","11-Nov-2021","       3484.30","       3480.00","       3510.05","       3436.00","       3505.00","       3488.20","       3464.62","    1284514","          4450347031.55","      98386"
"TCS","EQ","12-Nov-2021","       3488.20","       3506.00","       3534.15","       3485.70","       3524.00","       3526.05","       3509.52","    1747259","          6132048785.70","      98323"
"TCS","EQ","15-Nov-2021","       3526.05","       3528.00","       3569.60","       3528.00","       3550.00","       3553.30","       3554.41","    1809157","          6430484084.55","     113981"
"TCS","EQ","16-Nov-2021","       3553.30","       3569.00","       3575.55","       3542.00","       3548.00","       3556.40","       3560.79","    2013204","          7168605743.85","     105284"
"TCS","EQ","17-Nov-2021","       3556.40","       3550.60","       3562.85","       3506.40","       3520.80","       3521.90","       3533.85","    1632914","          5770466506.80","     126358"
"TCS","EQ","18-Nov-2021","       3521.90","       3515.15","       3520.85","       3451.60","       3471.95","       3475.70","       3478.49","    2136598","          7432143867.40","     135284"
"TCS","EQ","22-Nov-2021","       3475.70","       3478.40","       3515.95","       3440.30","       3463.75","       3458.40","       3482.50","    3167936","         11032349106.20","     169460"
"TCS","EQ","23-Nov-2021","       3458.40","       3445.00","       3480.95","       3407.80","       3472.00","       3464.25","       3455.05","    2153461","          7440308037.35","     160137"
"TCS","EQ","24-Nov-2021","       3464.25","       3472.20","       3493.05","       3424.00","       3431.95","       3443.30","       3469.80","    2161746","          7500832834.10","     163891"
"TCS","EQ","25-Nov-2021","       3443.30","       3443.90","       3463.00","       3434.05","       3450.00","       3445.90","       3451.54","    1849619","          6384030188.95","     102359"
"TCS","EQ","26-Nov-2021","       3445.90","       3425.00","       3490.00","       3411.90","       3439.20","       3446.85","       3454.40","    1941251","          6705853480.80","     156945"
"TCS","EQ","29-Nov-2021","       3446.85","       3447.15","       3529.35","       3406.45","       3503.50","       3502.00","       3490.28","    2981745","         10407130645.30","     206893"
"TCS","EQ","30-Nov-2021","       3502.00","       3491.00","       3563.75","       3491.00","       3535.00","       3529.15","       3535.48","    5588446","         19757846113.05","     208979"
"TCS","EQ","01-Dec-2021","       3529.15","       3535.00","       3590.00","       3535.00","       3581.00","       3577.80","       3568.53","    2102118","          7501467334.90","     177235"
"TCS","EQ","02-Dec-2021","       3577.80","       3589.20","       3648.00","       3574.10","       3637.00","       3642.90","       3614.21","    3152938","         11395387802.95","     146031"
"TCS","EQ","03-Dec-2021","       3642.90","       3646.45","       3665.95","       3630.85","       3641.00","       3640.45","       3644.63","    2486263","          9061499107.35","     136470"
"TCS","EQ","06-Dec-2021","       3640.45","       3640.45","       3658.00","       3522.00","       3533.80","       3536.40","       3585.65","    1849642","          6632172778.45","     117199"
"TCS","EQ","07-Dec-2021","       3536.40","       3562.50","       3598.00","       3524.30","       3589.90","       3584.50","       3572.57","    1484458","          5303328386.25","     107141"
"TCS","EQ","08-Dec-2021","       3584.50","       3601.00","       3646.45","       3601.00","       3624.00","       3626.90","       3631.02","    1428660","          5187489131.60","      88625"
"TCS","EQ","09-Dec-2021","       3626.90","       3610.00","       3634.75","       3566.00","       3600.00","       3601.75","       3593.64","    1567957","          5634666502.40","     100995"
"TCS","EQ","10-Dec-2021","       3601.75","       3585.00","       3642.00","       3575.10","       3630.00","       3636.80","       3611.25","    1510718","          5455578667.05","      69648"
"TCS","EQ","13-Dec-2021","       3636.80","       3650.00","       3662.00","       3601.70","       3615.00","       3609.65","       3626.62","    1883864","          6832065637.60","      93875"
"TCS","EQ","14-Dec-2021","       3609.65","       3605.00","       3635.00","       3576.70","       3619.95","       3623.80","       3618.04","    1747007","          6320734400.10","     105436"
"TCS","EQ","15-Dec-2021","       3623.80","       3620.00","       3623.00","       3558.15","       3571.00","       3570.35","       3575.02","    1603233","          5731595939.60","     109534"
"TCS","EQ","16-Dec-2021","       3570.35","       3582.00","       3608.45","       3570.00","       3585.00","       3581.60","       3582.96","    2072320","          7425032318.85","      93950"
"TCS","EQ","17-Dec-2021","       3581.60","       3602.50","       3651.35","       3573.70","       3574.90","       3584.35","       3608.90","    4333992","         15640958964.15","     213460"
"TCS","EQ","20-Dec-2021","       3584.35","       3589.00","       3606.00","       3510.15","       3559.30","       3556.90","       3569.27","    2312310","          8253261975.10","     146094"
"TCS","EQ","21-Dec-2021","       3556.90","       3582.65","       3641.20","       3566.40","       3611.00","       3608.30","       3617.22","    2340989","          8467877601.90","     118423"
"TCS","EQ","22-Dec-2021","       3608.30","       3624.00","       3636.80","       3606.25","       3628.30","       3630.75","       3625.84","    1224328","          4439223316.50","     102255"
"TCS","EQ","23-Dec-2021","       3630.75","       3648.00","       3670.50","       3630.00","       3660.65","       3662.70","       3656.52","    1792861","          6555623174.05","      98445"
"TCS","EQ","24-Dec-2021","       3662.70","       3685.00","       3705.00","       3644.80","       3671.00","       3670.90","       3673.31","    2209923","          8117727561.70","      88664"
"TCS","EQ","27-Dec-2021","       3670.90","       3671.00","       3700.00","       3653.10","       3696.50","       3696.10","       3684.66","    1534135","          5652764172.30","      80828"
"TCS","EQ","28-Dec-2021","       3696.10","       3710.00","       3725.00","       3693.85","       3706.95","       3706.55","       3713.05","    1456218","          5407012571.25","      83968"
"TCS","EQ","29-Dec-2021","       3706.55","       3692.25","       3719.95","       3685.00","       3688.05","       3694.70","       3704.90","    1456923","          5397758672.00","      94120"
"TCS","EQ","30-Dec-2021","       3694.70","       3681.35","       3740.00","       3680.00","       3737.00","       3733.75","       3725.52","    1966475","          7326133567.90","     105274"
"TCS","EQ","31-Dec-2021","       3733.75","       3742.80","       3760.00","       3731.30","       3740.00","       3738.35","       3744.51","    1207141","          4520149056.45","     101227"
"TCS","EQ","03-Jan-2022","       3738.35","       3750.00","       3830.00","       3745.00","       3815.00","       3817.75","       3807.43","    2346158","          8932827981.15","     143798"
"TCS","EQ","04-Jan-2022","       3817.75","       3831.10","       3889.15","       3811.70","       3878.70","       3884.75","       3859.30","    2488606","          9604274014.30","     141253"
"TCS","EQ","05-Jan-2022","       3884.75","       3865.00","       3870.00","       3812.40","       3856.00","       3860.95","       3847.67","    1733031","          6668131688.00","     136018"
"TCS","EQ","06-Jan-2022","       3860.95","       3812.00","       3835.00","       3772.00","       3809.95","       3807.45","       3802.98","    1810293","          6884500149.55","     135529"
"TCS","EQ","07-Jan-2022","       3807.45","       3820.00","       3864.90","       3796.40","       3858.90","       3853.50","       3839.03","    2460591","          9446283701.75","     157006"
"TCS","EQ","10-Jan-2022","       3853.50","       3978.00","       3978.00","       3861.00","       3884.00","       3879.85","       3897.84","    3937092","         15346166149.80","     247085"
"TCS","EQ","11-Jan-2022","       3879.85","       3856.00","       3925.00","       3856.00","       3917.00","       3915.90","       3896.96","    1906106","          7428014700.35","     160870"
"TCS","EQ","12-Jan-2022","       3915.90","       3925.00","       3929.00","       3836.55","       3857.00","       3859.90","       3874.16","    3203744","         12411815990.80","     241232"
"TCS","EQ","13-Jan-2022","       3859.90","       3918.00","       3923.00","       3857.00","       3898.00","       3897.90","       3891.72","    6684507","         26014258279.50","     401435"
"TCS","EQ","14-Jan-2022","       3897.90","       3877.85","       3977.00","       3860.05","       3965.35","       3968.15","       3924.25","    3348123","         13138881273.10","     213960"
"TCS","EQ","17-Jan-2022","       3968.15","       3992.70","       4043.00","       3962.30","       4025.00","       4019.15","       4010.33","    3442604","         13805980840.45","     230947"
"TCS","EQ","18-Jan-2022","       4019.15","       4033.95","       4041.70","       3980.00","       3993.95","       3990.60","       4009.82","    2389041","          9579619424.10","     185771"
"TCS","EQ","19-Jan-2022","       3990.60","       4012.00","       4012.00","       3910.50","       3914.70","       3914.65","       3937.16","    3102539","         12215195983.15","     260043"
"TCS","EQ","20-Jan-2022","       3914.65","       3910.00","       3920.00","       3811.00","       3833.15","       3826.55","       3843.03","    6176776","         23737557017.75","     349194"
"TCS","EQ","21-Jan-2022","       3826.55","       3807.00","       3851.55","       3771.10","       3840.00","       3833.50","       3820.58","    3112358","         11891026050.45","     240408"
"TCS","EQ","24-Jan-2022","       3833.50","       3840.00","       3849.65","       3740.10","       3769.95","       3771.35","       3783.08","    3258414","         12326830753.15","     288359"
"TCS","EQ","25-Jan-2022","       3771.35","       3769.50","       3809.40","       3722.20","       3765.00","       3769.90","       3763.15","    3330501","         12533182476.50","     298567"
"TCS","EQ","27-Jan-2022","       3769.90","       3731.00","       3733.40","       3625.10","       3652.00","       3649.25","       3669.10","    5718297","         20981028870.55","     473910"
"TCS","EQ","28-Jan-2022","       3649.25","       3646.00","       3729.80","       3646.00","       3697.85","       3690.05","       3702.94","    3143862","         11641524811.25","     226989"
"TCS","EQ","31-Jan-2022","       3690.05","       3749.00","       3758.00","       3721.40","       3744.95","       3736.25","       3741.03","    2739393","         10248148872.10","     193114"
"TCS","EQ","01-Feb-2022","       3736.25","       3770.00","       3808.00","       3736.40","       3805.00","       3800.65","       3781.44","    2105169","          7960578363.50","     149564"
"TCS","EQ","02-Feb-2022","       3800.65","       3827.90","       3864.00","       3800.65","       3863.00","       3856.20","       3841.31","    1984212","          7621963889.90","     139468"
"TCS","EQ","03-Feb-2022","       3856.20","       3851.00","       3882.50","       3816.05","       3819.00","       3824.60","       3850.57","    1960538","          7549182942.05","     137513"
