"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"MINDTREE","EQ","12-Apr-2022","       4232.40","       4200.00","       4200.00","       4029.10","       4068.45","       4060.45","       4092.36","     787375","          3222222849.70","      69625"
"MINDTREE","EQ","13-Apr-2022","       4060.45","       4114.00","       4121.95","       4045.40","       4100.00","       4098.95","       4087.45","     456143","          1864463423.50","      31615"
"MINDTREE","EQ","18-Apr-2022","       4098.95","       3975.00","       4020.00","       3833.55","       3965.00","       3957.50","       3919.94","    2067030","          8102640351.60","     147137"
"MINDTREE","EQ","19-Apr-2022","       3957.50","       4049.00","       4079.55","       3561.75","       3604.00","       3635.65","       3823.43","    3311835","         12662573353.75","     213237"
"MINDTREE","EQ","20-Apr-2022","       3635.65","       3693.80","       3720.00","       3590.40","       3679.00","       3668.35","       3668.96","    1664742","          6107866658.65","     140156"
"MINDTREE","EQ","21-Apr-2022","       3668.35","       3700.00","       3743.40","       3653.00","       3739.95","       3737.50","       3709.56","     522382","          1937808144.30","      41340"
"MINDTREE","EQ","22-Apr-2022","       3737.50","       3700.00","       3897.75","       3692.40","       3865.00","       3871.30","       3846.21","    1704417","          6555540714.15","     105613"
"MINDTREE","EQ","25-Apr-2022","       3871.30","       3820.00","       3820.00","       3685.00","       3725.00","       3722.55","       3726.87","     783283","          2919193785.20","      64737"
"MINDTREE","EQ","26-Apr-2022","       3722.55","       3775.10","       3787.00","       3685.65","       3701.25","       3699.40","       3723.59","     564524","          2102057326.80","      35724"
"MINDTREE","EQ","27-Apr-2022","       3699.40","       3660.00","       3660.00","       3525.85","       3542.00","       3538.35","       3564.14","    1152323","          4107038092.60","      88913"
"MINDTREE","EQ","28-Apr-2022","       3538.35","       3573.00","       3638.90","       3472.05","       3606.00","       3606.20","       3549.18","    1103098","          3915096647.35","      79464"
"MINDTREE","EQ","29-Apr-2022","       3606.20","       3650.00","       3650.00","       3538.25","       3556.00","       3552.15","       3574.63","    1100701","          3934596962.55","      62150"
"MINDTREE","EQ","02-May-2022","       3552.15","       3520.00","       3520.00","       3407.05","       3484.10","       3480.00","       3449.31","     786602","          2713234611.95","      62330"
"MINDTREE","EQ","04-May-2022","       3480.00","       3519.70","       3548.90","       3440.00","       3474.00","       3469.05","       3498.28","     448152","          1567763039.50","      43924"
"MINDTREE","EQ","05-May-2022","       3469.05","       3522.00","       3548.00","       3476.00","       3509.00","       3510.45","       3514.03","     341493","          1200018279.45","      28153"
"MINDTREE","EQ","06-May-2022","       3510.45","       3437.00","       3437.00","       3280.15","       3380.90","       3373.80","       3356.77","    1075654","          3610717825.80","      84771"
"MINDTREE","EQ","09-May-2022","       3373.80","       3310.00","       3429.00","       3175.00","       3192.20","       3195.10","       3272.99","    1562520","          5114110076.75","     125400"
"MINDTREE","EQ","10-May-2022","       3195.10","       3212.00","       3234.70","       3075.00","       3080.00","       3089.40","       3155.48","     743704","          2346741904.40","      60920"
"MINDTREE","EQ","11-May-2022","       3089.40","       3092.00","       3134.50","       2948.00","       3049.90","       3043.35","       3046.76","     996850","          3037164429.05","      73325"
"MINDTREE","EQ","12-May-2022","       3043.35","       3015.00","       3079.00","       2901.05","       2957.00","       2954.95","       2980.30","    1147473","          3419811735.00","      85188"
"MINDTREE","EQ","13-May-2022","       2954.95","       2989.00","       3058.00","       2925.30","       2932.00","       2938.95","       2989.59","     757233","          2263816964.65","      55375"
"MINDTREE","EQ","16-May-2022","       2938.95","       2950.00","       3018.95","       2905.00","       2945.00","       2938.75","       2945.90","     617469","          1819001234.40","      45603"
"MINDTREE","EQ","17-May-2022","       2938.75","       2968.00","       3087.85","       2945.00","       3079.00","       3070.85","       3023.04","     598501","          1809295364.25","      45013"
"MINDTREE","EQ","18-May-2022","       3070.85","       3109.45","       3172.80","       2987.40","       3032.00","       3026.15","       3068.16","    1204964","          3697017791.50","      82200"
"MINDTREE","EQ","19-May-2022","       3026.15","       2934.80","       2945.35","       2834.05","       2845.15","       2845.75","       2874.10","    1177993","          3385671433.25","      91578"
"MINDTREE","EQ","20-May-2022","       2845.75","       2925.00","       2925.05","       2850.00","       2902.60","       2899.85","       2891.94","     701971","          2030057392.55","      38996"
"MINDTREE","EQ","23-May-2022","       2899.85","       2917.00","       2986.65","       2880.00","       2970.00","       2971.40","       2958.22","     587593","          1738231619.05","      36185"
"MINDTREE","EQ","24-May-2022","       2971.40","       2994.00","       2994.00","       2857.85","       2896.00","       2896.95","       2906.13","     669315","          1945119734.60","      41195"
